File
year,state_code,state_abbreviation,county_code,county_name,commodity_code,commodity_name,insurance_plan_code,insurance_plan_abbreviation,stage_code,damage_cause_code,damage_description,determined_acres,indemnity_amount
2006,06,CA,107,Tulare,0218,FRESH APRICOTS,86,,UH,21,,5,2656.4000000000
2006,06,CA,107,Tulare,0218,FRESH APRICOTS,86,,H,21,,18,16943.0000000000
2006,06,CA,107,Tulare,0218,FRESH APRICOTS,86,,H,31,,6,4049.3700000000
2006,06,CA,107,Tulare,0218,FRESH APRICOTS,86,,H,41,,22,15654.0000000000
2006,06,CA,107,Tulare,0218,FRESH APRICOTS,86,,UH,42,,5,3124.6000000000
2006,06,CA,107,Tulare,0218,FRESH APRICOTS,86,,H,42,,3,2709.6300000000
2006,06,CA,107,Tulare,0218,FRESH APRICOTS,86,,UH,44,,2,596.0000000000
2006,06,CA,107,Tulare,0220,FRESH NECTARINES,86,,H,12,,345,58874.8000000000
2006,06,CA,107,Tulare,0220,FRESH NECTARINES,86,,UH,12,,16,13602.5000000000
2006,06,CA,107,Tulare,0220,FRESH NECTARINES,86,,H,21,,91,36047.9000000000
2006,06,CA,107,Tulare,0220,FRESH NECTARINES,86,,UH,21,,9,-1759.0000000000
2006,06,CA,107,Tulare,0220,FRESH NECTARINES,86,,H,31,,109,68216.8000000000
2006,06,CA,107,Tulare,0220,FRESH NECTARINES,86,,UH,31,,7,13217.5000000000
2006,06,CA,107,Tulare,0220,FRESH NECTARINES,86,,H,41,,116,17698.7000000000
2006,06,CA,107,Tulare,0220,FRESH NECTARINES,86,,H,42,,59,12550.0000000000
2006,06,CA,107,Tulare,0220,FRESH NECTARINES,86,,H,44,,31,20149.8000000000
2006,06,CA,107,Tulare,0220,FRESH NECTARINES,86,,UH,44,,7,2005.0000000000
2006,06,CA,107,Tulare,0223,FRESH FREESTONE PEACHES,86,,H,12,,65,14332.6000000000
2006,06,CA,107,Tulare,0223,FRESH FREESTONE PEACHES,86,,H,21,,52,10299.0000000000
2006,06,CA,107,Tulare,0223,FRESH FREESTONE PEACHES,86,,UH,21,,2,2442.0000000000
2006,06,CA,107,Tulare,0223,FRESH FREESTONE PEACHES,86,,H,31,,81,25612.9000000000
2006,06,CA,107,Tulare,0223,FRESH FREESTONE PEACHES,86,,UH,31,,5,4620.0000000000
2006,06,CA,107,Tulare,0223,FRESH FREESTONE PEACHES,86,,H,41,,59,13307.5000000000
2006,06,CA,107,Tulare,0223,FRESH FREESTONE PEACHES,86,,UH,42,,2,1628.0000000000
2006,06,CA,107,Tulare,0223,FRESH FREESTONE PEACHES,86,,H,42,,12,6290.0000000000
2006,06,CA,107,Tulare,0223,FRESH FREESTONE PEACHES,86,,H,44,,67,19209.0000000000
2006,06,CA,111,Ventura,0019,AVOCADOS,46,,H,01,,183,72451.6200000000
2006,06,CA,111,Ventura,0019,AVOCADOS,46,,UH,12,,17,10954.0000000000
2006,06,CA,111,Ventura,0019,AVOCADOS,46,,H,12,,9,5608.0000000000
2006,06,CA,111,Ventura,0019,AVOCADOS,46,,H,42,,0,11.3800000000
2006,06,CA,111,Ventura,0019,AVOCADOS,46,,H,44,,15,6665.0000000000
2006,06,CA,111,Ventura,0202,LEMONS,86,,H,31,,116,11692.0000000000
2006,06,CA,111,Ventura,0202,LEMONS,86,,UH,31,,29,2.0000000000
2006,06,CA,111,Ventura,0202,LEMONS,86,,H,43,,16,19368.0000000000
2006,06,CA,111,Ventura,0202,LEMONS,86,,UH,43,,64,4.0000000000
2006,06,CA,111,Ventura,0217,VALENCIA ORANGES,86,,UH,12,,3,522.5500000000
2006,06,CA,111,Ventura,0217,VALENCIA ORANGES,86,,H,12,,43,4400.0000000000
2006,06,CA,111,Ventura,0217,VALENCIA ORANGES,86,,UH,44,,29,15414.0000000000
2006,06,CA,111,Ventura,0217,VALENCIA ORANGES,86,,UH,61,,6,970.4500000000
2006,06,CA,111,Ventura,0217,VALENCIA ORANGES,86,,H,61,,2,501.0000000000
2006,06,CA,113,Yolo,0011,WHEAT,44,,UH,31,,85,18856.0000000000
2006,06,CA,113,Yolo,0011,WHEAT,44,,H,31,,28,958.0000000000
2006,06,CA,113,Yolo,0011,WHEAT,90,,UH,31,,594,84332.0000000000
2006,06,CA,113,Yolo,0011,WHEAT,90,,H,31,,1228,63921.0000000000
2006,06,CA,113,Yolo,0011,WHEAT,90,,H,44,,74,960.0000000000
2006,06,CA,113,Yolo,0018,RICE,90,,H,12,,2283,138886.2500000000
2006,06,CA,113,Yolo,0018,RICE,90,,P2,31,,1761,280958.0000000000
2006,06,CA,113,Yolo,0018,RICE,90,,PT,31,,4383,794898.0000000000
2006,06,CA,113,Yolo,0018,RICE,90,,H,93,,48,7011.7500000000
2006,06,CA,113,Yolo,0028,ALMONDS,90,,H,21,,272,181687.0000000000
2006,06,CA,113,Yolo,0028,ALMONDS,90,,H,31,,193,58370.4000000000
2006,06,CA,113,Yolo,0028,ALMONDS,90,,H,41,,401,220600.6000000000
2006,06,CA,113,Yolo,0028,ALMONDS,90,,H,44,,75,29259.0000000000
2006,06,CA,113,Yolo,0029,WALNUTS,86,,H,12,,1833,26039.0000000000
2006,06,CA,113,Yolo,0032,FORAGE SEEDING,50,,P,31,,291,.0000000000
2006,06,CA,113,Yolo,0032,FORAGE SEEDING,50,,R,31,,724,92001.0000000000
2006,06,CA,113,Yolo,0032,FORAGE SEEDING,50,,UH,31,,1396,276856.0000000000
2006,06,CA,113,Yolo,0033,FORAGE PRODUCTION,86,,H,31,,487,45379.0000000000
2006,06,CA,113,Yolo,0033,FORAGE PRODUCTION,86,,UH,31,,223,81170.0000000000
2006,06,CA,113,Yolo,0047,DRY BEANS,90,,H,12,,460,33402.0000000000
2006,06,CA,113,Yolo,0047,DRY BEANS,90,,UH,12,,90,.0000000000
2006,06,CA,113,Yolo,0049,SAFFLOWER,90,,P2,31,,829,19708.0000000000
2006,06,CA,113,Yolo,0049,SAFFLOWER,90,,PT,31,,813,154980.0000000000
2006,06,CA,113,Yolo,0053,GRAPES,86,,H,12,,38,6674.0000000000
2006,06,CA,113,Yolo,0053,GRAPES,86,,H,31,,46,8700.0000000000
2006,06,CA,113,Yolo,0053,GRAPES,86,,H,44,,22,3796.0000000000
2006,06,CA,113,Yolo,0087,TOMATOES,90,,2,12,,115,76261.0000000000
2006,06,CA,113,Yolo,0087,TOMATOES,90,,R,12,,576,134266.0000000000
2006,06,CA,113,Yolo,0087,TOMATOES,90,,1,12,,101,42281.0000000000
2006,06,CA,113,Yolo,0087,TOMATOES,90,,3,12,,1003,200601.0000000000
2006,06,CA,113,Yolo,0087,TOMATOES,90,,R,31,,195,48928.0000000000
2006,06,CA,113,Yolo,0087,TOMATOES,90,,1,31,,75,29349.0000000000
2006,06,CA,113,Yolo,0091,BARLEY,90,,H,31,,41,936.0000000000
2006,06,CA,115,Yuba,0018,RICE,44,,H,12,,253,47266.7000000000
2006,06,CA,115,Yuba,0018,RICE,90,,H,12,,352,34354.0000000000
2006,06,CA,115,Yuba,0018,RICE,90,,P2,31,,11,770.0000000000
2006,06,CA,115,Yuba,0018,RICE,90,,PT,31,,64,11625.0000000000
2006,06,CA,115,Yuba,0018,RICE,44,,H,44,,17,3870.3000000000
2006,06,CA,115,Yuba,0018,RICE,44,,H,61,,17,2815.0000000000
2006,06,CA,115,Yuba,0029,WALNUTS,86,,H,12,,70,8777.2000000000
2006,06,CA,115,Yuba,0029,WALNUTS,86,,H,31,,38,9230.7000000000
2006,06,CA,115,Yuba,0029,WALNUTS,86,,H,41,,9,2431.1000000000
2006,06,CA,115,Yuba,0036,PRUNES,86,,H,12,,26,10600.0000000000
2006,06,CA,115,Yuba,0036,PRUNES,86,,UH,31,,4,3400.0000000000
2006,06,CA,115,Yuba,0036,PRUNES,86,,UH,41,,15,13600.0000000000
2006,06,CA,115,Yuba,0221,PROCESSING CLING PEACHES,86,,H,12,,25,11581.4000000000
2006,06,CA,115,Yuba,0221,PROCESSING CLING PEACHES,86,,H,31,,427,269749.6000000000
2006,06,CA,115,Yuba,0221,PROCESSING CLING PEACHES,86,,UH,44,,18,27606.0000000000
2006,06,CA,115,Yuba,0221,PROCESSING CLING PEACHES,86,,H,44,,300,130410.0000000000
2006,06,CA,999,All Other Counties,9999,All Other Crops,50,,RR,31,Excess Moisture/Precipitation/Rain,12,1612.0000000000
2006,06,CA,999,All Other Counties,9999,All Other Crops,86,,H,31,,7,5290.0000000000
2007,06,CA,001,Alameda,9999,All Other Crops,90,,UH,11,Drought,172,3375.0000000000
2007,06,CA,001,Alameda,9999,All Other Crops,86,,H,12,Heat,13,613.0000000000
2007,06,CA,005,Amador,9999,All Other Crops,86,,H,12,Heat,7,264.0000000000
2007,06,CA,005,Amador,9999,All Other Crops,86,,H,31,Excess Moisture/Precipitation/Rain,7,264.0000000000
2007,06,CA,007,Butte,0011,WHEAT,44,,UH,44,Cold Wet Weather,63,12356.0000000000
2007,06,CA,007,Butte,0018,RICE,90,,H,12,Heat,1047,102410.0000000000
2007,06,CA,007,Butte,0028,ALMONDS,90,,H,12,Heat,157,76774.0000000000
2007,06,CA,007,Butte,0028,ALMONDS,90,,H,31,Excess Moisture/Precipitation/Rain,71,5510.0000000000
2007,06,CA,007,Butte,0028,ALMONDS,90,,H,44,Cold Wet Weather,54,15482.0000000000
2007,06,CA,007,Butte,0029,WALNUTS,86,,H,12,Heat,169,34054.4000000000
2007,06,CA,007,Butte,0029,WALNUTS,86,,H,31,Excess Moisture/Precipitation/Rain,6,2549.0000000000
2007,06,CA,007,Butte,0029,WALNUTS,86,,H,62,Hot Wind,47,1589.6000000000
2007,06,CA,007,Butte,0036,PRUNES,86,,UH,12,Heat,483,717994.6000000000
2007,06,CA,007,Butte,0036,PRUNES,86,,H,12,Heat,3022,2448486.1000000000
2007,06,CA,007,Butte,0036,PRUNES,86,,H,42,Freeze,59,10867.5000000000
2007,06,CA,007,Butte,0036,PRUNES,86,,UH,61,Wind/Excess Win,81,104336.4000000000
2007,06,CA,007,Butte,0036,PRUNES,86,,H,61,Wind/Excess Win,700,663848.4000000000
2007,06,CA,007,Butte,0036,PRUNES,86,,H,62,Hot Wind,526,701883.0000000000
2007,06,CA,007,Butte,0221,PROCESSING CLING PEACHES,86,,H,12,Heat,52,25882.0000000000
2007,06,CA,007,Butte,9999,All Other Crops,90,,H,12,Heat,94,6445.0000000000
2007,06,CA,009,Calaveras,9999,All Other Crops,86,,H,31,Excess Moisture/Precipitation/Rain,14,1480.0000000000
2007,06,CA,009,Calaveras,9999,All Other Crops,86,,UH,41,Frost,31,6301.0000000000
2007,06,CA,009,Calaveras,9999,All Other Crops,86,,H,41,Frost,21,3884.0000000000
2007,06,CA,011,Colusa,0011,WHEAT,90,,H,11,Drought,60,7025.0000000000
2007,06,CA,011,Colusa,0011,WHEAT,90,,UH,11,Drought,60,5288.0000000000
2007,06,CA,011,Colusa,0011,WHEAT,90,,H,42,Freeze,135,18238.0000000000
2007,06,CA,011,Colusa,0011,WHEAT,44,,H,44,Cold Wet Weather,24,5471.0000000000
2007,06,CA,011,Colusa,0011,WHEAT,90,,H,81,Plant Disease,132,1167.0000000000
2007,06,CA,011,Colusa,0018,RICE,90,,H,12,Heat,886,191465.0000000000
2007,06,CA,011,Colusa,0018,RICE,90,,H,44,Cold Wet Weather,677,16242.0000000000
2007,06,CA,011,Colusa,0018,RICE,44,,UH,99,"Other (Snow, Lightening, Etc.)",73,34981.0000000000
2007,06,CA,011,Colusa,0029,WALNUTS,86,,H,31,Excess Moisture/Precipitation/Rain,15,697.0000000000
2007,06,CA,011,Colusa,0036,PRUNES,86,,UH,12,Heat,63,36435.0000000000
2007,06,CA,011,Colusa,0036,PRUNES,86,,H,12,Heat,780,349319.0000000000
2007,06,CA,011,Colusa,0036,PRUNES,86,,UH,31,Excess Moisture/Precipitation/Rain,84,73920.0000000000
2007,06,CA,011,Colusa,0036,PRUNES,86,,H,31,Excess Moisture/Precipitation/Rain,7,5040.0000000000
2007,06,CA,011,Colusa,0036,PRUNES,86,,P,31,Excess Moisture/Precipitation/Rain,59,.0000000000
2007,06,CA,011,Colusa,0036,PRUNES,86,,H,61,Wind/Excess Win,22,5880.0000000000
2007,06,CA,011,Colusa,0047,DRY BEANS,90,,H,12,Heat,55,12204.0000000000
2007,06,CA,011,Colusa,0047,DRY BEANS,90,,H,31,Excess Moisture/Precipitation/Rain,160,38130.0000000000
2007,06,CA,011,Colusa,0049,SAFFLOWER,90,,UH,11,Drought,17,1382.0000000000
2007,06,CA,011,Colusa,0049,SAFFLOWER,90,,H,11,Drought,145,6328.0000000000
2007,06,CA,011,Colusa,0049,SAFFLOWER,90,,R,12,Heat,92,1719.6000000000
2007,06,CA,011,Colusa,0049,SAFFLOWER,90,,H,12,Heat,193,11413.0000000000
2007,06,CA,011,Colusa,0049,SAFFLOWER,90,,R,61,Wind/Excess Win,62,1146.4000000000
2007,06,CA,011,Colusa,0087,TOMATOES,90,,R,12,Heat,29,7640.8000000000
2007,06,CA,011,Colusa,0087,TOMATOES,90,,2,31,Excess Moisture/Precipitation/Rain,181,169407.0000000000
2007,06,CA,011,Colusa,0087,TOMATOES,90,,3,31,Excess Moisture/Precipitation/Rain,42,-24041.0000000000
2007,06,CA,011,Colusa,0087,TOMATOES,90,,R,61,Wind/Excess Win,44,11461.2000000000
2007,06,CA,013,Contra Costa,0011,WHEAT,90,,UH,42,Freeze,148,3818.0000000000
2007,06,CA,013,Contra Costa,0053,GRAPES,86,,H,31,Excess Moisture/Precipitation/Rain,18,1782.0000000000
2007,06,CA,013,Contra Costa,0053,GRAPES,86,,H,61,Wind/Excess Win,2,198.0000000000
2007,06,CA,013,Contra Costa,0054,APPLES,86,,H,71,Insects,3,1577.0000000000
2007,06,CA,013,Contra Costa,0054,APPLES,86,,UH,71,Insects,77,63874.0000000000
2007,06,CA,013,Contra Costa,0087,TOMATOES,90,,R,31,Excess Moisture/Precipitation/Rain,16,2522.0000000000
2007,06,CA,017,El Dorado,0053,GRAPES,86,,H,42,Freeze,15,11120.0000000000
2007,06,CA,017,El Dorado,0054,APPLES,86,,H,21,Hail,4,2027.0000000000
2007,06,CA,017,El Dorado,0054,APPLES,86,,H,31,Excess Moisture/Precipitation/Rain,17,9416.0000000000
2007,06,CA,017,El Dorado,0089,PEARS,86,,H,31,Excess Moisture/Precipitation/Rain,7,1453.0000000000
2007,06,CA,019,Fresno,0011,WHEAT,90,,UH,11,Drought,5850,256967.0000000000
2007,06,CA,019,Fresno,0011,WHEAT,44,,UH,11,Drought,1430,144300.0000000000
2007,06,CA,019,Fresno,0011,WHEAT,90,,UH,12,Heat,866,25240.0000000000
2007,06,CA,019,Fresno,0011,WHEAT,90,,H,13,Failure of Irrigation Supply,113,-6088.0000000000
2007,06,CA,019,Fresno,0021,COTTON,90,,UH,12,Heat,272,74389.0000000000
2007,06,CA,019,Fresno,0021,COTTON,90,,H,12,Heat,363,23136.0000000000
2007,06,CA,019,Fresno,0021,COTTON,90,,PT,13,Failure of Irrigation Supply,217,80007.0000000000
2007,06,CA,019,Fresno,0021,COTTON,44,,PT,13,Failure of Irrigation Supply,76,31493.0000000000
2007,06,CA,019,Fresno,0021,COTTON,90,,H,21,Hail,47,2011.0000000000
2007,06,CA,019,Fresno,0021,COTTON,90,,H,44,Cold Wet Weather,67,10166.0000000000
2007,06,CA,019,Fresno,0022,COTTON EX LONG STAPLE,90,,H,12,Heat,170,104021.0000000000
2007,06,CA,019,Fresno,0022,COTTON EX LONG STAPLE,90,,PT,13,Failure of Irrigation Supply,2505,1434729.5000000000
2007,06,CA,019,Fresno,0022,COTTON EX LONG STAPLE,90,,UH,21,Hail,149,147438.0000000000
2007,06,CA,019,Fresno,0022,COTTON EX LONG STAPLE,90,,H,21,Hail,524,106161.0000000000
2007,06,CA,019,Fresno,0022,COTTON EX LONG STAPLE,90,,PT,31,Excess Moisture/Precipitation/Rain,30,20814.5000000000
2007,06,CA,019,Fresno,0022,COTTON EX LONG STAPLE,90,,H,31,Excess Moisture/Precipitation/Rain,223,94864.0000000000
2007,06,CA,019,Fresno,0022,COTTON EX LONG STAPLE,90,,UH,44,Cold Wet Weather,147,128205.3000000000
2007,06,CA,019,Fresno,0022,COTTON EX LONG STAPLE,90,,H,44,Cold Wet Weather,966,276331.2000000000
2007,06,CA,019,Fresno,0022,COTTON EX LONG STAPLE,90,,UH,61,Wind/Excess Win,63,72991.8000000000
2007,06,CA,019,Fresno,0022,COTTON EX LONG STAPLE,90,,H,62,Hot Wind,24,1018.8000000000
2007,06,CA,019,Fresno,0022,COTTON EX LONG STAPLE,90,,UH,62,Hot Wind,89,92314.8000000000
2007,06,CA,019,Fresno,0022,COTTON EX LONG STAPLE,90,,UH,81,Plant Disease,108,42002.1000000000
2007,06,CA,019,Fresno,0028,ALMONDS,90,,H,12,Heat,33,19903.7500000000
2007,06,CA,019,Fresno,0028,ALMONDS,90,,H,21,Hail,716,387609.4000000000
2007,06,CA,019,Fresno,0028,ALMONDS,90,,UH,31,Excess Moisture/Precipitation/Rain,8,.0000000000
2007,06,CA,019,Fresno,0028,ALMONDS,90,,H,31,Excess Moisture/Precipitation/Rain,1721,818630.3500000000
2007,06,CA,019,Fresno,0028,ALMONDS,90,,H,41,Frost,115,82933.1000000000
2007,06,CA,019,Fresno,0028,ALMONDS,90,,H,44,Cold Wet Weather,233,110245.9000000000
2007,06,CA,019,Fresno,0028,ALMONDS,90,,H,61,Wind/Excess Win,155,55979.5000000000
2007,06,CA,019,Fresno,0036,PRUNES,86,,UH,12,Heat,323,208147.0000000000
2007,06,CA,019,Fresno,0036,PRUNES,86,,H,12,Heat,332,240749.3000000000
2007,06,CA,019,Fresno,0036,PRUNES,86,,H,21,Hail,157,40483.0000000000
2007,06,CA,019,Fresno,0036,PRUNES,86,,H,31,Excess Moisture/Precipitation/Rain,11,19435.5000000000
2007,06,CA,019,Fresno,0036,PRUNES,86,,H,41,Frost,191,147887.0000000000
2007,06,CA,019,Fresno,0036,PRUNES,86,,UH,42,Freeze,18,25515.0000000000
2007,06,CA,019,Fresno,0036,PRUNES,86,,H,42,Freeze,27,10484.0000000000
2007,06,CA,019,Fresno,0036,PRUNES,86,,H,44,Cold Wet Weather,60,91014.0000000000
2007,06,CA,019,Fresno,0036,PRUNES,86,,H,61,Wind/Excess Win,30,3927.2000000000
2007,06,CA,019,Fresno,0037,RAISINS,50,,RF,31,Excess Moisture/Precipitation/Rain,14,3049.0000000000
2007,06,CA,019,Fresno,0037,RAISINS,50,,,31,Excess Moisture/Precipitation/Rain,3203,435804.0000000000
2007,06,CA,019,Fresno,0037,RAISINS,50,,RR,31,Excess Moisture/Precipitation/Rain,26964,2932991.0000000000
2007,06,CA,019,Fresno,0039,SUGAR BEETS,90,,1,41,Frost,184,92011.0500000000
2007,06,CA,019,Fresno,0039,SUGAR BEETS,90,,2,42,Freeze,52,1197.0000000000
2007,06,CA,019,Fresno,0039,SUGAR BEETS,90,,R,42,Freeze,1772,69092.0000000000
2007,06,CA,019,Fresno,0039,SUGAR BEETS,90,,1,42,Freeze,282,112208.0000000000
2007,06,CA,019,Fresno,0039,SUGAR BEETS,90,,1,61,Wind/Excess Win,35,19364.9500000000
2007,06,CA,019,Fresno,0039,SUGAR BEETS,90,,2,81,Plant Disease,65,8662.0000000000
2007,06,CA,019,Fresno,0041,CORN,90,,H,12,Heat,38,1524.0000000000
2007,06,CA,019,Fresno,0047,DRY BEANS,90,,UH,31,Excess Moisture/Precipitation/Rain,65,39485.0000000000
2007,06,CA,019,Fresno,0047,DRY BEANS,90,,H,31,Excess Moisture/Precipitation/Rain,196,26986.0000000000
2007,06,CA,019,Fresno,0052,TABLE GRAPES,86,,H,12,Heat,36,53286.6000000000
2007,06,CA,019,Fresno,0052,TABLE GRAPES,86,,H,21,Hail,7,8590.5000000000
2007,06,CA,019,Fresno,0052,TABLE GRAPES,86,,H,31,Excess Moisture/Precipitation/Rain,100,118477.8000000000
2007,06,CA,019,Fresno,0052,TABLE GRAPES,86,,UH,31,Excess Moisture/Precipitation/Rain,15,31065.0000000000
2007,06,CA,019,Fresno,0052,TABLE GRAPES,86,,UH,41,Frost,62,93819.0000000000
2007,06,CA,019,Fresno,0052,TABLE GRAPES,86,,H,41,Frost,583,705010.7000000000
2007,06,CA,019,Fresno,0052,TABLE GRAPES,86,,H,42,Freeze,7,12351.4000000000
2007,06,CA,019,Fresno,0052,TABLE GRAPES,86,,H,71,Insects,42,57724.0000000000
2007,06,CA,019,Fresno,0053,GRAPES,86,,H,12,Heat,321,44322.5000000000
2007,06,CA,019,Fresno,0053,GRAPES,86,,H,21,Hail,63,13705.5000000000
2007,06,CA,019,Fresno,0053,GRAPES,86,,H,31,Excess Moisture/Precipitation/Rain,77,8448.0000000000
2007,06,CA,019,Fresno,0053,GRAPES,86,,UH,41,Frost,127,49836.8000000000
2007,06,CA,019,Fresno,0053,GRAPES,86,,H,41,Frost,2321,563724.1900000000
2007,06,CA,019,Fresno,0053,GRAPES,86,,H,42,Freeze,277,57076.2600000000
2007,06,CA,019,Fresno,0053,GRAPES,86,,UH,42,Freeze,31,7087.2000000000
2007,06,CA,019,Fresno,0053,GRAPES,86,,H,44,Cold Wet Weather,22,2585.1000000000
2007,06,CA,019,Fresno,0053,GRAPES,86,,H,61,Wind/Excess Win,201,33161.4500000000
2007,06,CA,019,Fresno,0054,APPLES,86,,UH,12,Heat,13,52349.6000000000
2007,06,CA,019,Fresno,0054,APPLES,86,,H,12,Heat,30,32504.0000000000
2007,06,CA,019,Fresno,0054,APPLES,86,,H,41,Frost,44,48756.0000000000
2007,06,CA,019,Fresno,0054,APPLES,86,,UH,41,Frost,19,78524.4000000000
2007,06,CA,019,Fresno,0054,APPLES,86,,H,71,Insects,152,386060.0000000000
2007,06,CA,019,Fresno,0063,ADJUSTED GROSS REVENUE,63,,,1,,0,119062.0000000000
2007,06,CA,019,Fresno,0063,ADJUSTED GROSS REVENUE,63,,,31,Excess Moisture/Precipitation/Rain,0,135654.0500000000
2007,06,CA,019,Fresno,0063,ADJUSTED GROSS REVENUE,63,,,61,Wind/Excess Win,0,23938.9500000000
2007,06,CA,019,Fresno,0087,TOMATOES,90,,1,12,Heat,296,126304.0000000000
2007,06,CA,019,Fresno,0087,TOMATOES,90,,3,12,Heat,2215,391781.0000000000
2007,06,CA,019,Fresno,0087,TOMATOES,90,,2,12,Heat,79,72973.0000000000
2007,06,CA,019,Fresno,0087,TOMATOES,90,,R,12,Heat,393,102794.0000000000
2007,06,CA,019,Fresno,0087,TOMATOES,90,,3,31,Excess Moisture/Precipitation/Rain,461,230563.0000000000
2007,06,CA,019,Fresno,0091,BARLEY,90,,UH,11,Drought,6191,151449.0000000000
2007,06,CA,019,Fresno,0091,BARLEY,90,,UH,42,Freeze,605,17970.0000000000
2007,06,CA,019,Fresno,0092,PLUMS,86,,H,12,Heat,185,107133.1000000000
2007,06,CA,019,Fresno,0092,PLUMS,86,,UH,12,Heat,16,14581.0000000000
2007,06,CA,019,Fresno,0092,PLUMS,86,,H,21,Hail,121,70905.9000000000
2007,06,CA,019,Fresno,0092,PLUMS,86,,H,31,Excess Moisture/Precipitation/Rain,81,39191.7000000000
2007,06,CA,019,Fresno,0092,PLUMS,86,,UH,31,Excess Moisture/Precipitation/Rain,2,1454.0000000000
2007,06,CA,019,Fresno,0092,PLUMS,86,,H,41,Frost,16,5661.4500000000
2007,06,CA,019,Fresno,0092,PLUMS,86,,H,42,Freeze,59,57606.0000000000
2007,06,CA,019,Fresno,0092,PLUMS,86,,H,44,Cold Wet Weather,41,13442.0000000000
2007,06,CA,019,Fresno,0092,PLUMS,86,,UH,44,Cold Wet Weather,16,11798.0000000000
2007,06,CA,019,Fresno,0092,PLUMS,86,,H,61,Wind/Excess Win,353,195645.8500000000
2007,06,CA,019,Fresno,0092,PLUMS,86,,UH,61,Wind/Excess Win,8,10517.0000000000
2007,06,CA,019,Fresno,0202,LEMONS,86,,H,12,,5,3035.2500000000
2007,06,CA,019,Fresno,0202,LEMONS,86,,H,42,,29,14693.7500000000
2007,06,CA,019,Fresno,0202,LEMONS,86,,UH,42,,64,26340.0000000000
2007,06,CA,019,Fresno,0202,LEMONS,86,,H,44,,22,37393.0000000000
2007,06,CA,019,Fresno,0205,MANDARINS,86,,H,12,,2,441.0800000000
2007,06,CA,019,Fresno,0205,MANDARINS,86,,UH,12,,20,53744.8200000000
2007,06,CA,019,Fresno,0205,MANDARINS,86,,H,21,,7,5343.7500000000
2007,06,CA,019,Fresno,0205,MANDARINS,86,,H,31,,1,552.3000000000
2007,06,CA,019,Fresno,0205,MANDARINS,86,,H,42,,226,78260.6200000000
2007,06,CA,019,Fresno,0205,MANDARINS,86,,UH,42,,144,272935.1800000000
2007,06,CA,019,Fresno,0205,MANDARINS,86,,H,44,,21,16031.2500000000
2007,06,CA,019,Fresno,0206,MINNEOLA TANGELOS,86,,UH,12,,29,61767.3200000000
2007,06,CA,019,Fresno,0206,MINNEOLA TANGELOS,86,,H,12,,22,28726.3400000000
2007,06,CA,019,Fresno,0206,MINNEOLA TANGELOS,86,,H,31,,15,20314.0600000000
2007,06,CA,019,Fresno,0206,MINNEOLA TANGELOS,86,,UH,41,,8,19336.0000000000
2007,06,CA,019,Fresno,0206,MINNEOLA TANGELOS,86,,H,42,,185,177044.6000000000
2007,06,CA,019,Fresno,0206,MINNEOLA TANGELOS,86,,UH,42,,149,304680.6800000000
2007,06,CA,019,Fresno,0215,NAVEL ORANGES,86,,UH,12,,670,1136668.1500000000
2007,06,CA,019,Fresno,0215,NAVEL ORANGES,86,,H,12,,562,67318.0800000000
2007,06,CA,019,Fresno,0215,NAVEL ORANGES,51,,UH,12,,1,2502.6500000000
2007,06,CA,019,Fresno,0215,NAVEL ORANGES,86,,UH,21,,4,11416.4000000000
2007,06,CA,019,Fresno,0215,NAVEL ORANGES,86,,H,31,,10,4656.1500000000
2007,06,CA,019,Fresno,0215,NAVEL ORANGES,51,,H,31,,67,81019.0000000000
2007,06,CA,019,Fresno,0215,NAVEL ORANGES,51,,H,41,,25,31129.0000000000
2007,06,CA,019,Fresno,0215,NAVEL ORANGES,51,,UH,41,,51,60212.2000000000
2007,06,CA,019,Fresno,0215,NAVEL ORANGES,86,,H,41,,67,98621.4500000000
2007,06,CA,019,Fresno,0215,NAVEL ORANGES,86,,UH,41,,109,172196.9000000000
2007,06,CA,019,Fresno,0215,NAVEL ORANGES,86,,UH,42,,3182,4907799.0500000000
2007,06,CA,019,Fresno,0215,NAVEL ORANGES,86,,H,42,,4173,1814953.0000000000
2007,06,CA,019,Fresno,0215,NAVEL ORANGES,51,,UH,42,,284,433361.1500000000
2007,06,CA,019,Fresno,0215,NAVEL ORANGES,51,,H,42,,332,279594.0000000000
2007,06,CA,019,Fresno,0215,NAVEL ORANGES,86,,H,44,,59,9765.3200000000
2007,06,CA,019,Fresno,0215,NAVEL ORANGES,86,,UH,44,,11,20714.5000000000
2007,06,CA,019,Fresno,0217,VALENCIA ORANGES,86,,UH,12,,12,21216.0200000000
2007,06,CA,019,Fresno,0217,VALENCIA ORANGES,86,,H,12,,43,27248.5400000000
2007,06,CA,019,Fresno,0217,VALENCIA ORANGES,86,,UH,41,,25,30209.4500000000
2007,06,CA,019,Fresno,0217,VALENCIA ORANGES,86,,H,41,,3,2769.0000000000
2007,06,CA,019,Fresno,0217,VALENCIA ORANGES,86,,H,42,,1087,695706.4600000000
2007,06,CA,019,Fresno,0217,VALENCIA ORANGES,86,,UH,42,,409,627472.5300000000
2007,06,CA,019,Fresno,0217,VALENCIA ORANGES,86,,H,43,,43,48649.0000000000
2007,06,CA,019,Fresno,0218,FRESH APRICOTS,86,,H,12,Heat,34,21165.6000000000
